#;Titulo;Año;Autores;Citas;Editorial;URL;DOI;DOIcorto;Tipo;Editorial Oficial;Revista/Conferencia;;;;;
561;Semi-asynchronous approximate parallel DEVS simulation of web search engines;2018;"A Inostrosa-Psijas; V Gil-Costa; M Marin; G Wainer";20;Library;https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.4149?casa_token=WikIMfIQ8TcAAAAA:ub4Gx0mVPRfIdYzxcROfTcSBuM4-1jWwDlu0EFShZeGZtAefQUKZkxAk_J_VwAoS5rZcqclDmJyGB4fo;http://dx.doi.org/10.1002/cpe.4149;10.1002/cpe.4149;journal-article;Wiley;Concurrency Computat Pract Exper;50;;;;
562;SGTNE: semi-global time of the next event algorithm;1995;"A Boukerche; C Tropper";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/214282.214305;http://dx.doi.org/10.1109/pads.1995.404315;10.1109/pads.1995.404315;proceedings-article;IEEE Comput. Soc. Press;9th Workshop on Parallel and Distributed Simulation (ACM/IEEE);19;;;;
563;Shared memory implementation of a parallel switch-level circuit simulator;1998;"Y Chen; R Bagrodia";0;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/278008.278025;http://dx.doi.org/10.1109/pads.1998.685279;10.1109/pads.1998.685279;proceedings-article;IEEE Comput. Soc;PADS 98: Parallel and Distributed Simulation '98;19;;;;
564;Shared Variable Management in SOAr-DSGrid;2008;"X Chen; W Cai; SJ Turner; Y Wang";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4530468/?casa_token=Pj4T2fh2CoEAAAAA:HbVzUxoO6ubrtpWLgWAQuyABFOQvWzw2BppJbQ4ZoVmC2qp4shXdujYULi65yFKb_uqYHzyjM5Jq;http://dx.doi.org/10.1109/ams.2008.161;10.1109/ams.2008.161;proceedings-article;IEEE;2008 Second Asia International Conference on Modelling & Simulation (AMS);8;;;;
565;Shared variables in distributed simulation;1993;"H Mehl; S Hammes";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/158459.158468;http://dx.doi.org/10.1145/158459.158468;10.1145/158459.158468;proceedings-article;ACM;PADS93: Workshop on Parellel and Distributed Simulation;9;;;;
566;Shock resistant time warp;1999;"A Ferscha; J Johnson";11;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/766165/;http://dx.doi.org/10.1109/pads.1999.766165;10.1109/pads.1999.766165;proceedings-article;IEEE Comput. Soc;13th Workshop on Parallel and Distributed Simulation;22;;;;
567;SimICT: A fast and flexible framework for performance and power evaluation of large-scale architecture;2013;"X Ye; D Fan; N Sun; S Tang; M Zhang; H Zhang";26;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6629308/;http://dx.doi.org/10.1109/islped.2013.6629308;10.1109/islped.2013.6629308;proceedings-article;IEEE;2013 IEEE International Symposium on Low Power Electronics and Design (ISLPED);20;;;;
568;Simulating large-scale p2p systems with the wids toolkit;2005;"S Lin; A Pan; R Guo; Z Zhang";33;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1521162/?casa_token=Ej_a9-0BWGIAAAAA:_xndi8Q4Ittz7ORqXL5f4T3xy1xIxM-mVF03CKfLMZmGu_5m-NwZzToQejmnvk7UVWceXEV1CMYK;http://dx.doi.org/10.1109/mascots.2005.63;10.1109/mascots.2005.63;proceedings-article;IEEE;13th IEEE International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunication Systems;27;;;;
569;Simulating Lyme disease using parallel discrete event simulation;1996;"E Deelman; BK Szymanski; T Caraco";23;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/256562.256931;http://dx.doi.org/10.1145/256562.256931;10.1145/256562.256931;proceedings-article;ACM Press;the 28th conference;0;;;;
570;Simulating spatially explicit problems on high performance architectures;2002;"E Deelman; BK Szymanski";294;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731501918027;http://dx.doi.org/10.1006/jpdc.2001.1802;10.1006/jpdc.2001.1802;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;39;;;;
571;Simulation analysis of multithreaded programs under deadlock-avoidance control;2011;"H Liao; H Zhou; S Lafortune";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6147798/;http://dx.doi.org/10.1109/wsc.2011.6147798;10.1109/wsc.2011.6147798;proceedings-article;IEEE;2011 Winter Simulation Conference - (WSC 2011);2;;;;
572;Simulation and modeling of wireless, mobile, and ad hoc networks;2004;"A Boukerche; L Bononi";88;Library;https://onlinelibrary.wiley.com/doi/abs/10.1002/0471656895.ch14;http://dx.doi.org/10.1002/0471656895.ch14;10.1002/0471656895.ch14;book-chapter;John Wiley & Sons, Inc.;Mobile Ad Hoc Networking;0;;;;
573;Simulation of distributed manufacturing enterprises: a new approach;2003;"Saad; Perera; Wickramarachchi";24;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1261546/;http://dx.doi.org/10.1109/wsc.2003.1261546;10.1109/wsc.2003.1261546;proceedings-article;IEEE;2003 Winter Simulation Conference;18;;;;
574;Simulation of ecologic systems using mpi;2005;"D Mostaccio; R Suppi; E Luque";0;Springer;https://link.springer.com/content/pdf/10.1007/11557265.pdf#page=465;http://dx.doi.org/10.1007/11557265_57;10.1007/11557265_57;book-chapter;Springer Berlin Heidelberg;Recent Advances in Parallel Virtual Machine and Message Passing Interface;10;;;;
575;Simulation of large-scale heterogeneous communication systems;1999;"L Bajaj; M Takai; R Ahuja; R Bagrodia";60;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/821433/?casa_token=jhcCCFdjSKoAAAAA:_0dclsj0atOZNoFURKInHj2x8vgVG_MXUEbnBOIqiDab-N0uEU7wu9L1EGYooenHiiVZCCkG3zbY;http://dx.doi.org/10.1109/milcom.1999.821433;10.1109/milcom.1999.821433;proceedings-article;IEEE;Conference on Military Communications (MILCOM'99);11;;;;
576;Simulation of virtual time profile in conservative parallel discrete event simulation algorithm for small-world network;2017;"L Shchur; L Ziganurova";4;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1134/S1995080217050316&casa_token=O2t8bwvwPP0AAAAA:Myh8XJgXKmh9v10Xb4YH1Et957N4cNhcQL2VexANxYYGQDJVjejMA2xKoKH-SUqRcueiuYmyY80u1d7L-pg;http://dx.doi.org/10.1134/s1995080217050316;10.1134/s1995080217050316;journal-article;Pleiades Publishing Ltd;Lobachevskii J Math;12;;;;
577;Simulation-based multiobjective optimization of bridge construction processes using parallel computing;2014;"S Salimi; M Mawlana; A Hammad";9;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7020162/?casa_token=PpD3pkDxxI8AAAAA:03xDZ8IoWGqgekEZXhPDWuaPwf8vpbnkz0QUbeLhDLt6sn5o2ZyAB_y8TimDFMFmOzxS9jfWjiy1;http://dx.doi.org/10.1109/wsc.2014.7020162;10.1109/wsc.2014.7020162;proceedings-article;IEEE;2014 Winter Simulation Conference - (WSC 2014);42;;;;
578;Simulation-based optimization of discrete event systems with alternative structural configurations using distributed computation and the Petri net paradigm;2013;"JI Latorre; E Jim?©nez";18;journals.sagepub.com;https://journals.sagepub.com/doi/pdf/10.1177/0037549713505761;http://dx.doi.org/10.1177/0037549713505761;10.1177/0037549713505761;journal-article;SAGE Publications;SIMULATION;47;;;;
579;Simulator for Energy Efficient Clustering in Mobile Ad Hoc Networks;2012;"AKD Srivastav; S Chinara";0;Citeseer;https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8d2bb460555a8ef843edd21946558aa812fd7813;http://dx.doi.org/10.5121/csit.2012.2220;10.5121/csit.2012.2220;proceedings-article;Academy & Industry Research Collaboration Center (AIRCC);The Second International Conference on Computer Science, Engineering and Applications;0;;;;
580;Simulators and emulators for wsns;2023;HMA Fahmy;0;Springer;https://link.springer.com/chapter/10.1007/978-3-031-20709-9_8;http://dx.doi.org/10.1007/978-981-10-0412-4_6;10.1007/978-981-10-0412-4_6;book-chapter;Springer Singapore;Signals and Communication Technology;172;;;;
581;Simultaneous events and lookahead in simulation protocols;2000;"V Jha; R Bagrodia";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/361026.361032;http://dx.doi.org/10.1145/361026.361032;10.1145/361026.361032;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;28;;;;
582;Simulus: easy breezy simulation in python;2020;J Liu;9;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/9383886/?casa_token=9xa4wQwql2UAAAAA:336lo3hs_9hBKypzFbqx_K32k5M8FWRBpqNITNb2Tskz0PBGKzkLJDACf4jqC_xi_x2GZgkv9x99;http://dx.doi.org/10.1109/wsc48552.2020.9383886;10.1109/wsc48552.2020.9383886;proceedings-article;IEEE;2020 Winter Simulation Conference (WSC);40;;;;
583;Slow memory: the rising cost of optimism;2000;"RA Meyer; JM Martin; RL Bagrodia";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/847143/;http://dx.doi.org/10.1109/pads.2000.847143;10.1109/pads.2000.847143;proceedings-article;IEEE Comput. Soc;14th Workshop on Parallel and Distributed Simulation (PADS 2000);16;;;;
584;Smart Time Management—the unified time synchronization interface for the distributed simulation;2005;"J Huang; MC Tung; KM Wang; MC Lee";12;Elsevier;https://www.sciencedirect.com/science/article/pii/S0920548904000595?casa_token=-l4H3gyeGsgAAAAA:5nv53iFccREGXMSX63wM6o8HWUPjNYON6ItB5YW52TX63lHn1piCpzCXzdcYmft2f-7wWrHnyxGb;http://dx.doi.org/10.1016/j.csi.2004.05.008;10.1016/j.csi.2004.05.008;journal-article;Elsevier BV;"Computer Standards &amp; Interfaces";19;;;;
585;Spades/java: Object-oriented parallel discrete-event simulation;2002;"YM Teo; YK Ng";20;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1000160/?casa_token=aRcbEX2a0pwAAAAA:Dit5i4h5hgRnADOO3XZ49nhJI5u49HAlXYFvwmH30S6uYhJZYDjaoY5na25u5x-3i94U_FHRNIiP;http://dx.doi.org/10.1109/simsym.2002.1000160;10.1109/simsym.2002.1000160;proceedings-article;IEEE Comput. Soc;35th Annual Simulation Symposium. SS 2002;25;;;;
586;Speculative and distributed simulation of many-particle collision systems;2007;"R Li; H Jiang; HC Su; B Zhang; J Jenness";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4447722/;http://dx.doi.org/10.1109/icpads.2007.4447722;10.1109/icpads.2007.4447722;proceedings-article;IEEE;2007 International Conference on Parallel and Distributed Systems;14;;;;
587;SPEEDES benchmarking analysis;2002;"SJ Capella; JS Steinman; RM McGraw";0;spiedigitallibrary.org;https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4716/0000/SPEEDES-benchmarking-analysis/10.1117/12.474907.short;http://dx.doi.org/10.1117/12.474907;10.1117/12.474907;proceedings-article;SPIE;AeroSense 2002;0;;;;
588;SPEEDES: A brief overview;2001;"CA Bailey; RM McGraw; JS Steinman; J Wong";7;spiedigitallibrary.org;https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4367/0000/SPEEDES-a-brief-overview/10.1117/12.440021.short;http://dx.doi.org/10.1117/12.440021;10.1117/12.440021;proceedings-article;SPIE;Aerospace/Defense Sensing, Simulation, and Controls;0;;;;
589;Speeding up in distributed systemc simulations;2008;"V Galiano; H Migallón; D Pérez-Caparrós; J A Palomino; M Martínez";0;books.google.com;https://books.google.com/books?hl=es&lr=&id=ij6ahW-CKAMC&oi=fnd&pg=PA24&dq=%22parallel+discrete-event+simulation%22+%2B+%22conservative+algorithms%22&ots=KsyCFTpPsQ&sig=FbZqkmfsm4MAlj-kSjk8XEvOfdk;http://dx.doi.org/10.1007/978-3-540-85863-8_4;10.1007/978-3-540-85863-8_4;book-chapter;Springer Berlin Heidelberg;Advances in Soft Computing;12;;;;
590;Standalone throughput analysis on the wave propagation of disturbances in production sub-systems;2013;"Y Li; Q Chang; MP Brundage; G Xiao; S Biller";17;asmedigitalcollection.asme.org;https://asmedigitalcollection.asme.org/manufacturingscience/article-abstract/135/5/051001/376577;http://dx.doi.org/10.1115/1.4024815;10.1115/1.4024815;journal-article;ASME International;Journal of Manufacturing Science and Engineering;34;;;;
591;State causality analysis of conservative parallel network simulation;2008;"S Lin; X Cheng; J Lv";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4494427/;http://dx.doi.org/10.1109/anss-41.2008.21;10.1109/anss-41.2008.21;proceedings-article;IEEE;2008 41st Annual Simulation Symposium ANSS;24;;;;
592;Strip partitioning for ant colony parallel and distributed discrete-event simulation;2015;"F Borges; A Gutierrez-Milla; R Suppi; E Luque";5;Elsevier;https://www.sciencedirect.com/science/article/pii/S1877050915010807;http://dx.doi.org/10.1016/j.procs.2015.05.272;10.1016/j.procs.2015.05.272;journal-article;Elsevier BV;Procedia Computer Science;14;;;;
593;Supe-net: an efficient parallel simulation environment for large-scale networked social dynamics;2010;"B Hou; Y Yao; B Wang; D Liao";3;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5724896/;http://dx.doi.org/10.1109/greencom-cpscom.2010.121;10.1109/greencom-cpscom.2010.121;proceedings-article;IEEE;Int'l Conference on Cyber, Physical and Social Computing (CPSCom);27;;;;
594;Super-criticality revisited;1995;"S Srinivasan; PF Reynolds Jr";20;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/214283.214323;http://dx.doi.org/10.1109/pads.1995.404308;10.1109/pads.1995.404308;proceedings-article;IEEE Comput. Soc. Press;9th Workshop on Parallel and Distributed Simulation (ACM/IEEE);11;;;;
595;Supercomputer in a laptop: Distributed application and runtime development via architecture simulation.;2018;"JJ Wilke; S Knight; JP Kenny";0;osti.gov;https://www.osti.gov/servlets/purl/1515812;http://dx.doi.org/10.1007/978-3-030-02465-9_23;10.1007/978-3-030-02465-9_23;book-chapter;Springer International Publishing;Lecture Notes in Computer Science;22;;;;
596;Supporting parallel applications on clusters of workstations: The intelligent network interface approach;1997;"M Rosu; K Schwan; R Fujimoto";32;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/622372/?casa_token=YM4N9FiN2VoAAAAA:wziyGCYo0z2f4po-t3NgKIFg4NIaW0TTlkEHE8dn02WWhhGopaJ67yCwRmLfG--I7yMLNCTA65KR;http://dx.doi.org/10.1109/hpdc.1997.622372;10.1109/hpdc.1997.622372;proceedings-article;IEEE Comput. Soc;Proceedings. The Sixth IEEE International Symposium on High Performance Distributed Computing (Cat. No.97TB100183);27;;;;
597;Survey of languages and runtime libraries for parallel discrete-event simulation;1999;"YH Low; CC Lim; W Cai; SY Huang; WJ Hsu; S Jain; SJ Turner";55;journals.sagepub.com;https://journals.sagepub.com/doi/pdf/10.1177/003754979907200309;http://dx.doi.org/10.1177/003754979907200309;10.1177/003754979907200309;journal-article;SAGE Publications;SIMULATION;60;;;;
598;Synchronization and concurrent control in communication network simulation;2000;"Z Xiao; B Unger";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/890901/;http://dx.doi.org/10.1109/icct.2000.890901;10.1109/icct.2000.890901;proceedings-article;IEEE;16th International Conference on Communication Technology (ICCT'00);11;;;;
599;Synchronization mechanisms for distributed event-driven computation;1992;"VK Madisetti; DA Hardaker";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/132277.132279;http://dx.doi.org/10.1145/132277.132279;10.1145/132277.132279;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;33;;;;
600;Synchronization methods in parallel and distributed discrete-event simulation;2013;"S Jafer; Q Liu; G Wainer";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1569190X12001244?casa_token=TQVPUDizPaQAAAAA:GCtS9SI8xNZIltxCG1fWCamF8YRgqHQxGQ0eSR390QolGI-wG8ni6A4y3l7Og774rr1vcJtcIYmO;http://dx.doi.org/10.1016/j.simpat.2012.08.003;10.1016/j.simpat.2012.08.003;journal-article;Elsevier BV;Simulation Modelling Practice and Theory;188;;;;
601;Synchronization of conservative parallel discrete event simulations on a small-world network;2018;"L Ziganurova; LN Shchur";9;APS;https://journals.aps.org/pre/abstract/10.1103/PhysRevE.98.022218;http://dx.doi.org/10.1103/physreve.98.022218;10.1103/physreve.98.022218;journal-article;American Physical Society (APS);Phys. Rev. E;28;;;;
602;Synchronization of Hybrid Models in the Automated Driving Simulation;2022;"W Baron; C Sippl; KS Hielscher;R German";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/9860798/;http://dx.doi.org/10.1109/vtc2022-spring54318.2022.9860798;10.1109/vtc2022-spring54318.2022.9860798;proceedings-article;IEEE;2022 IEEE 95th Vehicular Technology Conference (VTC2022-Spring);21;;;;
603;Synchronization of Processes in Parallel Discrete Event Simulation;2019;"LN Shchur; LF Ziganurova";0;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1134/S106377611910025X&casa_token=bUeobjVtX5oAAAAA:8i49QuW-gwHI8ADYjLJSk6bnL1G4G7jPInnWfTH41EO1opJOTRulkyYtUWljYEwgfcsa6H381jZ3vU3q_wM;http://dx.doi.org/10.1134/s106377611910025x;10.1134/s106377611910025x;journal-article;Pleiades Publishing Ltd;J. Exp. Theor. Phys.;38;;;;
604;Synchronous speculative simulation of tightly coupled agents in continuous time on CPUs and GPUs;2023;"P Andelfinger; AM Uhrmacher";2;journals.sagepub.com;https://journals.sagepub.com/doi/abs/10.1177/00375497231158930;http://dx.doi.org/10.1177/00375497231158930;10.1177/00375497231158930;journal-article;SAGE Publications;SIMULATION;57;;;;
605;SyncSim: a synchronous simple optimistic simulation technique based on a global parallel heap event queue;2003;Z Cao;1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1261506/;http://dx.doi.org/10.1109/wsc.2003.1261506;10.1109/wsc.2003.1261506;proceedings-article;IEEE;2003 Winter Simulation Conference;23;;;;
606;System knowledge acquisition in parallel discrete event simulation;1997;"E Deelman; BK Szymanski";5;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/635268/?casa_token=vtfcJ-PYmp8AAAAA:LYyA5Y9v8eBDzVBItvYypFcU5IP7Q_i8--aoCupx369pUAUZ_vRtZ08msdK7dt-0yTsYL1b8_Ao-;http://dx.doi.org/10.1109/icsmc.1997.635268;10.1109/icsmc.1997.635268;proceedings-article;IEEE;1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation;13;;;;
607;TAPAS: A multi-agent-based model for simulation of transport chains;2012;"J Holmgren; P Davidsson; JA Persson; L Ramstedt";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1569190X12000020?casa_token=H4i-roNQogIAAAAA:-5mjuy4kw78s4Q5mctHFUgSN2VidafddIUSdyK6o1gb_B-hKK3VKUh04u9STB0mwiOxdAq6xEze1;http://dx.doi.org/10.1016/j.simpat.2011.12.011;10.1016/j.simpat.2011.12.011;journal-article;Elsevier BV;Simulation Modelling Practice and Theory;50;;;;
608;Target association rules: A new behavioral patterns for point of coverage wireless sensor networks;2010;"S Samarah; A Boukerche; AS Habyalimana";32;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5645614/?casa_token=ewjX31CDWrsAAAAA:KKycfleSe24QL8zf2HnGhzqwdB7NIReuPY53K1LotfK1A6dCkmQJxoUsg-AMZtbr1cteXPpxIyK3;http://dx.doi.org/10.1109/tc.2010.227;10.1109/tc.2010.227;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Comput.;25;;;;
609;Tentative time warp;1997;N Katantery;6;Springer;https://link.springer.com/chapter/10.1007/BFb0002770;http://dx.doi.org/10.1007/bfb0002770;10.1007/bfb0002770;book-chapter;Springer Berlin Heidelberg;Euro-Par'97 Parallel Processing;11;;;;
610;Termination and output measure generation in parallel simulations;1993;"M Abrams; V Sanjeevan; DS Richardson";2;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731583710774;http://dx.doi.org/10.1006/jpdc.1993.1077;10.1006/jpdc.1993.1077;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;0;;;;
611;The APOSTLE simulation language: granularity control and performance data;1996;"P Wonnacott; D Bruce";41;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/238793.238833;http://dx.doi.org/10.1109/pads.1996.761569;10.1109/pads.1996.761569;proceedings-article;IEEE;Symposium on Parallel and Distributed Tools;27;;;;
612;The cost of conservative synchronization in parallel discrete event simulations;1993;DM Nicol;282;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/151261.151266;http://dx.doi.org/10.1145/151261.151266;10.1145/151261.151266;journal-article;Association for Computing Machinery (ACM);J. ACM;32;;;;
613;The cost of terminating synchronous parallel discrete-event simulations;1991;"V Sanjeevan; M Abrams";2;repository.lib.ncsu.edu;https://repository.lib.ncsu.edu/bitstream/handle/1840.4/5832/1991_0086.pdf?sequence=1;http://dx.doi.org/10.1109/wsc.1991.185669;10.1109/wsc.1991.185669;proceedings-article;IEEE;1991 Winter Simulation Conference.;9;;;;
